,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist
380,0.788,0.699,10,-13.549,0,0.0533,0.238,0.0044,0.062,0.924,112.384,audio_features,7tqAWAd0vEpaoxLHROfsJq,spotify:track:7tqAWAd0vEpaoxLHROfsJq,https://api.spotify.com/v1/tracks/7tqAWAd0vEpaoxLHROfsJq,https://api.spotify.com/v1/audio-analysis/7tqAWAd0vEpaoxLHROfsJq,436360,4,Ilé,Jasper van't Hofs Pili Pili
381,0.358,0.893,9,-5.948,1,0.0339,0.00153,0.152,0.272,0.591,96.388,audio_features,57cZFx3KlHmx0CNNYbWO8u,spotify:track:57cZFx3KlHmx0CNNYbWO8u,https://api.spotify.com/v1/tracks/57cZFx3KlHmx0CNNYbWO8u,https://api.spotify.com/v1/audio-analysis/57cZFx3KlHmx0CNNYbWO8u,337750,4,Wah-Wah - 2014 Remaster,George Harrison
382,0.494,0.735,5,-8.347,1,0.0345,0.00401,3.14e-06,0.544,0.742,132.526,audio_features,1o6DclZHw0HomxXEQR1ijX,spotify:track:1o6DclZHw0HomxXEQR1ijX,https://api.spotify.com/v1/tracks/1o6DclZHw0HomxXEQR1ijX,https://api.spotify.com/v1/audio-analysis/1o6DclZHw0HomxXEQR1ijX,283000,4,Rock & Roll - Full Length Version; 2015 Remaster,The Velvet Underground
383,0.51,0.595,2,-11.023,1,0.0383,0.0964,0.0186,0.338,0.632,131.762,audio_features,5T4j3Uv33fQO7tsR2lMl4y,spotify:track:5T4j3Uv33fQO7tsR2lMl4y,https://api.spotify.com/v1/tracks/5T4j3Uv33fQO7tsR2lMl4y,https://api.spotify.com/v1/audio-analysis/5T4j3Uv33fQO7tsR2lMl4y,294093,4,Charlie Don't Surf - Remastered,The Clash
384,0.691,0.672,0,-6.924,1,0.0247,0.104,0.000867,0.0478,0.555,90.369,audio_features,5s6gA3IQTbVqv8utc5jVcn,spotify:track:5s6gA3IQTbVqv8utc5jVcn,https://api.spotify.com/v1/tracks/5s6gA3IQTbVqv8utc5jVcn,https://api.spotify.com/v1/audio-analysis/5s6gA3IQTbVqv8utc5jVcn,331000,4,Cats Under The Stars,Jerry Garcia Band
385,0.429,0.958,2,-10.437,1,0.057,0.0494,0.00302,0.298,0.437,161.004,audio_features,2g3ek07VpeELwKquvg1GCz,spotify:track:2g3ek07VpeELwKquvg1GCz,https://api.spotify.com/v1/tracks/2g3ek07VpeELwKquvg1GCz,https://api.spotify.com/v1/audio-analysis/2g3ek07VpeELwKquvg1GCz,178400,4,Lazy Days,The Flying Burrito Brothers
386,0.502,0.285,7,-14.638,0,0.0265,0.667,0.000105,0.346,0.35,94.311,audio_features,7lNATn8yN0Yjr4KOKDBdW6,spotify:track:7lNATn8yN0Yjr4KOKDBdW6,https://api.spotify.com/v1/tracks/7lNATn8yN0Yjr4KOKDBdW6,https://api.spotify.com/v1/audio-analysis/7lNATn8yN0Yjr4KOKDBdW6,288600,4,Feel Flows - Remastered 2009,The Beach Boys
387,0.528,0.655,0,-7.85,0,0.0262,0.0102,0.723,0.377,0.367,115.285,audio_features,5VErNsWF69eD0HiBt2vWcH,spotify:track:5VErNsWF69eD0HiBt2vWcH,https://api.spotify.com/v1/tracks/5VErNsWF69eD0HiBt2vWcH,https://api.spotify.com/v1/audio-analysis/5VErNsWF69eD0HiBt2vWcH,331853,4,Nineteen Hundred And Eighty Five - 2010 Remaster,Paul McCartney
388,0.577,0.536,2,-13.954,1,0.0488,0.0407,0.00384,0.126,0.606,130.711,audio_features,6oFsO5yp4HaHKvCJYDI91t,spotify:track:6oFsO5yp4HaHKvCJYDI91t,https://api.spotify.com/v1/tracks/6oFsO5yp4HaHKvCJYDI91t,https://api.spotify.com/v1/audio-analysis/6oFsO5yp4HaHKvCJYDI91t,347400,4,Gigolo Aunt,Syd Barrett
389,0.451,0.348,9,-14.805,1,0.032,0.539,3.19e-06,0.143,0.613,80.964,audio_features,0vz4iTEfsp2lunsRJeMzjj,spotify:track:0vz4iTEfsp2lunsRJeMzjj,https://api.spotify.com/v1/tracks/0vz4iTEfsp2lunsRJeMzjj,https://api.spotify.com/v1/audio-analysis/0vz4iTEfsp2lunsRJeMzjj,426053,3,Astral Weeks - 1999 Remaster,Van Morrison
401,0.535,0.975,0,-2.959,1,0.0647,0.0297,0.126,0.0482,0.689,96.004,audio_features,2ZMI0QNoqU9fQZFirR9WpK,spotify:track:2ZMI0QNoqU9fQZFirR9WpK,https://api.spotify.com/v1/tracks/2ZMI0QNoqU9fQZFirR9WpK,https://api.spotify.com/v1/audio-analysis/2ZMI0QNoqU9fQZFirR9WpK,222960,4,When The Curtain Falls,Greta Van Fleet
404,0.593,0.714,2,-8.691,1,0.0266,0.0622,0.00439,0.359,0.842,117.069,audio_features,6qK7CuehGu2DVwL8UgaEhV,spotify:track:6qK7CuehGu2DVwL8UgaEhV,https://api.spotify.com/v1/tracks/6qK7CuehGu2DVwL8UgaEhV,https://api.spotify.com/v1/audio-analysis/6qK7CuehGu2DVwL8UgaEhV,194320,4,Days - 2003 Remaster,Television
406,0.67,0.594,6,-12.591,1,0.0277,0.209,0.171,0.0713,0.205,134.93,audio_features,5kRGLbl5wemYO1zFPjyJcz,spotify:track:5kRGLbl5wemYO1zFPjyJcz,https://api.spotify.com/v1/tracks/5kRGLbl5wemYO1zFPjyJcz,https://api.spotify.com/v1/audio-analysis/5kRGLbl5wemYO1zFPjyJcz,221840,4,1880 Or So,Television
412,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,audio_features,3QZ7uX97s82HFYSmQUAN1D,spotify:track:3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/tracks/3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/audio-analysis/3QZ7uX97s82HFYSmQUAN1D,276880,4,Tom Sawyer,Rush
427,0.762,0.881,4,-7.435,0,0.0369,0.406,0.000288,0.0928,0.887,105.982,audio_features,1Z1NN24TDS878RUs5eUBYM,spotify:track:1Z1NN24TDS878RUs5eUBYM,https://api.spotify.com/v1/tracks/1Z1NN24TDS878RUs5eUBYM,https://api.spotify.com/v1/audio-analysis/1Z1NN24TDS878RUs5eUBYM,267360,4,Kifach Hilti,Djamel Laroussi
428,0.657,0.774,4,-7.989,0,0.0395,0.406,3.57e-05,0.0926,0.896,91.98,audio_features,6kpza6eOZfJAEwQ4xw6C6G,spotify:track:6kpza6eOZfJAEwQ4xw6C6G,https://api.spotify.com/v1/tracks/6kpza6eOZfJAEwQ4xw6C6G,https://api.spotify.com/v1/audio-analysis/6kpza6eOZfJAEwQ4xw6C6G,225120,4,Ombre elle,Gnawa Diffusion
429,0.687,0.904,10,-7.057,0,0.0573,0.626,1.78e-06,0.0808,0.89,96.022,audio_features,0sArBZMNEdXNHb1E9cIDoU,spotify:track:0sArBZMNEdXNHb1E9cIDoU,https://api.spotify.com/v1/tracks/0sArBZMNEdXNHb1E9cIDoU,https://api.spotify.com/v1/audio-analysis/0sArBZMNEdXNHb1E9cIDoU,445680,4,N'TA GOUDAMI,Cheikha Rimitti
431,0.541,0.431,2,-15.591,1,0.0288,0.103,0.000101,0.262,0.945,140.561,audio_features,3eTFpxuP2Cfoaquyzi1Mhz,spotify:track:3eTFpxuP2Cfoaquyzi1Mhz,https://api.spotify.com/v1/tracks/3eTFpxuP2Cfoaquyzi1Mhz,https://api.spotify.com/v1/audio-analysis/3eTFpxuP2Cfoaquyzi1Mhz,412173,4,Walking In The Wind,Traffic
432,0.537,0.361,4,-15.617,1,0.0327,0.32,0.0,0.0756,0.889,105.668,audio_features,1DrirX7vAJMDAoz37ZbSeA,spotify:track:1DrirX7vAJMDAoz37ZbSeA,https://api.spotify.com/v1/tracks/1DrirX7vAJMDAoz37ZbSeA,https://api.spotify.com/v1/audio-analysis/1DrirX7vAJMDAoz37ZbSeA,141493,4,Leaves That Are Green,Simon & Garfunkel
433,0.275,0.355,2,-12.269,1,0.0308,0.827,0.316,0.0524,0.0778,114.823,audio_features,3Vt5QenAYmdNnDCp0DbsWM,spotify:track:3Vt5QenAYmdNnDCp0DbsWM,https://api.spotify.com/v1/tracks/3Vt5QenAYmdNnDCp0DbsWM,https://api.spotify.com/v1/audio-analysis/3Vt5QenAYmdNnDCp0DbsWM,312973,4,Nobody Loves You (When You're Down And Out) - Remastered 2010,John Lennon
434,0.414,0.238,4,-16.215,1,0.0306,0.791,0.0285,0.0968,0.479,100.85,audio_features,4c0ecVwn17owdwpIBL07wC,spotify:track:4c0ecVwn17owdwpIBL07wC,https://api.spotify.com/v1/tracks/4c0ecVwn17owdwpIBL07wC,https://api.spotify.com/v1/audio-analysis/4c0ecVwn17owdwpIBL07wC,163680,4,Bleecker Street,Simon & Garfunkel
454,0.695,0.477,2,-12.431,1,0.0322,0.394,0.886,0.137,0.834,103.567,audio_features,2H2riBoltlfKrU7i495hvf,spotify:track:2H2riBoltlfKrU7i495hvf,https://api.spotify.com/v1/tracks/2H2riBoltlfKrU7i495hvf,https://api.spotify.com/v1/audio-analysis/2H2riBoltlfKrU7i495hvf,213893,4,Mammagamma - Instrumental,The Alan Parsons Project
457,0.832,0.472,2,-14.403,1,0.0646,0.716,0.00179,0.0824,0.889,99.29,audio_features,3PgIhd4XmwtmV2XGU5qhzZ,spotify:track:3PgIhd4XmwtmV2XGU5qhzZ,https://api.spotify.com/v1/tracks/3PgIhd4XmwtmV2XGU5qhzZ,https://api.spotify.com/v1/audio-analysis/3PgIhd4XmwtmV2XGU5qhzZ,274942,4,Franklin's Tower - 2013 Remaster,Grateful Dead
460,0.809,0.575,0,-12.176,1,0.0298,0.156,1.65e-06,0.0799,0.85,109.447,audio_features,1lNRVjK8MukRZpeurYssIx,spotify:track:1lNRVjK8MukRZpeurYssIx,https://api.spotify.com/v1/tracks/1lNRVjK8MukRZpeurYssIx,https://api.spotify.com/v1/audio-analysis/1lNRVjK8MukRZpeurYssIx,300209,4,Shakedown Street - 2013 Remaster,Grateful Dead
461,0.612,0.696,11,-11.34,1,0.0353,0.0785,9.4e-06,0.14,0.849,159.829,audio_features,0mJQlCl9YgxW7kyeltNiVk,spotify:track:0mJQlCl9YgxW7kyeltNiVk,https://api.spotify.com/v1/tracks/0mJQlCl9YgxW7kyeltNiVk,https://api.spotify.com/v1/audio-analysis/0mJQlCl9YgxW7kyeltNiVk,350862,4,Touch of Grey - 2013 Remaster,Grateful Dead
462,0.458,0.713,7,-9.858,1,0.0541,0.117,0.0129,0.274,0.711,117.844,audio_features,0txIkFgdvURMOn35C2fvI3,spotify:track:0txIkFgdvURMOn35C2fvI3,https://api.spotify.com/v1/tracks/0txIkFgdvURMOn35C2fvI3,https://api.spotify.com/v1/audio-analysis/0txIkFgdvURMOn35C2fvI3,525293,4,Inca Roads,Frank Zappa
464,0.463,0.496,1,-12.203,1,0.041,0.059,1.24e-06,0.271,0.533,118.505,audio_features,4bjvLvKovcWqZwDbXT5QQX,spotify:track:4bjvLvKovcWqZwDbXT5QQX,https://api.spotify.com/v1/tracks/4bjvLvKovcWqZwDbXT5QQX,https://api.spotify.com/v1/audio-analysis/4bjvLvKovcWqZwDbXT5QQX,265933,4,Carry On,"Crosby, Stills, Nash & Young"
465,0.58,0.551,9,-9.898,0,0.0582,0.181,0.00719,0.15,0.516,115.896,audio_features,4Wrc3Jz4POj0ibPj5iuq0r,spotify:track:4Wrc3Jz4POj0ibPj5iuq0r,https://api.spotify.com/v1/tracks/4Wrc3Jz4POj0ibPj5iuq0r,https://api.spotify.com/v1/audio-analysis/4Wrc3Jz4POj0ibPj5iuq0r,201213,4,Just Dropped In (To See What Condition My Condition Was In),The First Edition
466,0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,audio_features,0hKRSZhUGEhKU6aNSPBACZ,spotify:track:0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/tracks/0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/audio-analysis/0hKRSZhUGEhKU6aNSPBACZ,337413,4,A Day In The Life - Remastered 2009,The Beatles
467,0.617,0.544,7,-9.529,0,0.0433,0.425,0.000948,0.34,0.623,119.068,audio_features,1K9B43e0PyilYctK0WgoO4,spotify:track:1K9B43e0PyilYctK0WgoO4,https://api.spotify.com/v1/tracks/1K9B43e0PyilYctK0WgoO4,https://api.spotify.com/v1/audio-analysis/1K9B43e0PyilYctK0WgoO4,256360,4,Don't Take Me Alive,Steely Dan
468,0.576,0.727,4,-9.973,0,0.05,0.702,0.0,0.324,0.751,173.854,audio_features,6k9DUKMJpWvu6eFG3O64Lg,spotify:track:6k9DUKMJpWvu6eFG3O64Lg,https://api.spotify.com/v1/tracks/6k9DUKMJpWvu6eFG3O64Lg,https://api.spotify.com/v1/audio-analysis/6k9DUKMJpWvu6eFG3O64Lg,141293,4,Subterranean Homesick Blues,Bob Dylan
474,0.471,0.471,7,-10.483,1,0.0437,0.185,0.00927,0.164,0.575,136.829,audio_features,0gCJkpD0RhF2rjiALLHBQL,spotify:track:0gCJkpD0RhF2rjiALLHBQL,https://api.spotify.com/v1/tracks/0gCJkpD0RhF2rjiALLHBQL,https://api.spotify.com/v1/audio-analysis/0gCJkpD0RhF2rjiALLHBQL,269173,4,Almost Cut My Hair,"Crosby, Stills, Nash & Young"
477,0.379,0.431,0,-15.187,1,0.0332,0.597,0.0627,0.106,0.581,181.004,audio_features,0QT7prPZzXJKBYMVdWlE1Z,spotify:track:0QT7prPZzXJKBYMVdWlE1Z,https://api.spotify.com/v1/tracks/0QT7prPZzXJKBYMVdWlE1Z,https://api.spotify.com/v1/audio-analysis/0QT7prPZzXJKBYMVdWlE1Z,405973,3,Unbroken Chain - 2013 Remaster,Grateful Dead
478,0.465,0.357,2,-13.532,1,0.0343,0.487,0.0121,0.155,0.582,130.74,audio_features,5JJvCn32TOLggeZuG3Ffrh,spotify:track:5JJvCn32TOLggeZuG3Ffrh,https://api.spotify.com/v1/tracks/5JJvCn32TOLggeZuG3Ffrh,https://api.spotify.com/v1/audio-analysis/5JJvCn32TOLggeZuG3Ffrh,191000,4,Fresh-Garbage,Spirit
480,0.479,0.291,7,-17.588,1,0.0257,0.156,0.0,0.0512,0.565,88.694,audio_features,7HG9j1Zzx5DE05kPdnsLhM,spotify:track:7HG9j1Zzx5DE05kPdnsLhM,https://api.spotify.com/v1/tracks/7HG9j1Zzx5DE05kPdnsLhM,https://api.spotify.com/v1/audio-analysis/7HG9j1Zzx5DE05kPdnsLhM,309200,4,Wots ... Uh The Deal - 2011 Remastered Version,Pink Floyd
482,0.509,0.827,0,-7.715,1,0.0782,0.0409,0.0,0.12,0.743,135.601,audio_features,1lqMLr9Wj7SM2F9AikGcxN,spotify:track:1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/tracks/1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/audio-analysis/1lqMLr9Wj7SM2F9AikGcxN,512733,4,Hurricane,Bob Dylan
483,0.705,0.352,4,-12.43,0,0.0292,0.892,0.531,0.0762,0.394,100.023,audio_features,455W8OlFWrvEKg4l8JllIr,spotify:track:455W8OlFWrvEKg4l8JllIr,https://api.spotify.com/v1/tracks/455W8OlFWrvEKg4l8JllIr,https://api.spotify.com/v1/audio-analysis/455W8OlFWrvEKg4l8JllIr,345200,4,Salento,René Aubry
484,0.547,0.922,2,-11.631,1,0.0789,0.0128,0.145,0.376,0.399,152.063,audio_features,7wsWRedDO5Gx6RazT6qjtk,spotify:track:7wsWRedDO5Gx6RazT6qjtk,https://api.spotify.com/v1/tracks/7wsWRedDO5Gx6RazT6qjtk,https://api.spotify.com/v1/audio-analysis/7wsWRedDO5Gx6RazT6qjtk,270893,4,Desert Roots,Hamid Baroudi
485,0.725,0.716,11,-9.768,0,0.0345,0.065,0.0012,0.0831,0.935,116.075,audio_features,1oloAh05ojkMt506WSll65,spotify:track:1oloAh05ojkMt506WSll65,https://api.spotify.com/v1/tracks/1oloAh05ojkMt506WSll65,https://api.spotify.com/v1/audio-analysis/1oloAh05ojkMt506WSll65,254400,4,Haoulou,Cheb Mami
489,0.535,0.596,9,-12.033,1,0.0313,0.115,0.0183,0.0932,0.757,109.319,audio_features,6MeSDfZgtjw7k9QgdLxbNI,spotify:track:6MeSDfZgtjw7k9QgdLxbNI,https://api.spotify.com/v1/tracks/6MeSDfZgtjw7k9QgdLxbNI,https://api.spotify.com/v1/audio-analysis/6MeSDfZgtjw7k9QgdLxbNI,288093,4,Light Up Or Leave Me Alone,Traffic
490,0.468,0.527,5,-10.781,1,0.0407,0.314,0.0,0.234,0.749,94.852,audio_features,5eo3Oql60QR7NL2zcEsbe8,spotify:track:5eo3Oql60QR7NL2zcEsbe8,https://api.spotify.com/v1/tracks/5eo3Oql60QR7NL2zcEsbe8,https://api.spotify.com/v1/audio-analysis/5eo3Oql60QR7NL2zcEsbe8,257600,4,Feelin' Alright?,Traffic
493,0.439,0.696,4,-7.911,1,0.0405,0.0753,0.197,0.0846,0.307,99.72,audio_features,2uMbDaPM5knVhHlDXqCc2c,spotify:track:2uMbDaPM5knVhHlDXqCc2c,https://api.spotify.com/v1/tracks/2uMbDaPM5knVhHlDXqCc2c,https://api.spotify.com/v1/audio-analysis/2uMbDaPM5knVhHlDXqCc2c,313554,4,Chest Fever - Remastered 2000,The Band
494,0.758,0.306,2,-16.445,1,0.044,0.081,0.124,0.0643,0.713,120.099,audio_features,2vzEaWwBEOSIBcJ5r7joEG,spotify:track:2vzEaWwBEOSIBcJ5r7joEG,https://api.spotify.com/v1/tracks/2vzEaWwBEOSIBcJ5r7joEG,https://api.spotify.com/v1/audio-analysis/2vzEaWwBEOSIBcJ5r7joEG,351933,4,Station Man,Fleetwood Mac
496,0.458,0.423,0,-8.647,1,0.0321,0.254,0.00013,0.118,0.491,126.984,audio_features,3hcU1qoBp7OEx1ZchiezDJ,spotify:track:3hcU1qoBp7OEx1ZchiezDJ,https://api.spotify.com/v1/tracks/3hcU1qoBp7OEx1ZchiezDJ,https://api.spotify.com/v1/audio-analysis/3hcU1qoBp7OEx1ZchiezDJ,201022,4,Strangers - 2020 Stereo Remaster,The Kinks
497,0.171,0.65,7,-11.147,1,0.0483,0.834,0.902,0.0909,0.33,199.614,audio_features,21rDaNuGdMwHm1aCAPFRyD,spotify:track:21rDaNuGdMwHm1aCAPFRyD,https://api.spotify.com/v1/tracks/21rDaNuGdMwHm1aCAPFRyD,https://api.spotify.com/v1/audio-analysis/21rDaNuGdMwHm1aCAPFRyD,108350,3,In the Oceon,René Aubry
498,0.718,0.334,8,-13.921,1,0.04,0.969,0.629,0.11,0.83,117.437,audio_features,423lUSqP3Y2UuiR5QNZBsd,spotify:track:423lUSqP3Y2UuiR5QNZBsd,https://api.spotify.com/v1/tracks/423lUSqP3Y2UuiR5QNZBsd,https://api.spotify.com/v1/audio-analysis/423lUSqP3Y2UuiR5QNZBsd,112053,4,Christmas Morning,René Aubry
499,0.517,0.125,6,-20.148,0,0.0382,0.769,0.581,0.106,0.0461,101.293,audio_features,64SdhXCfIsYhImR0T3nDWI,spotify:track:64SdhXCfIsYhImR0T3nDWI,https://api.spotify.com/v1/tracks/64SdhXCfIsYhImR0T3nDWI,https://api.spotify.com/v1/audio-analysis/64SdhXCfIsYhImR0T3nDWI,133000,3,One Snowy Night,René Aubry
500,0.473,0.634,0,-12.912,1,0.031,0.0761,0.845,0.126,0.797,144.93,audio_features,1nwmwa5PViQiYHSXA0Kczn,spotify:track:1nwmwa5PViQiYHSXA0Kczn,https://api.spotify.com/v1/tracks/1nwmwa5PViQiYHSXA0Kczn,https://api.spotify.com/v1/audio-analysis/1nwmwa5PViQiYHSXA0Kczn,388040,4,Demagomania,Jean-Luc Ponty
501,0.623,0.608,2,-12.174,0,0.0309,0.739,0.91,0.062,0.935,144.363,audio_features,6IEoVSVzsnGJQLWW8nHL2r,spotify:track:6IEoVSVzsnGJQLWW8nHL2r,https://api.spotify.com/v1/tracks/6IEoVSVzsnGJQLWW8nHL2r,https://api.spotify.com/v1/audio-analysis/6IEoVSVzsnGJQLWW8nHL2r,243600,4,Rhythms of Hope,Jean-Luc Ponty
503,0.677,0.532,9,-11.412,1,0.0432,0.663,0.035,0.197,0.63,106.678,audio_features,5pHVAQ5LD3RgDG5m11r2Jt,spotify:track:5pHVAQ5LD3RgDG5m11r2Jt,https://api.spotify.com/v1/tracks/5pHVAQ5LD3RgDG5m11r2Jt,https://api.spotify.com/v1/audio-analysis/5pHVAQ5LD3RgDG5m11r2Jt,320502,4,Eyes of the World - 2013 Remaster,Grateful Dead
505,0.744,0.488,11,-12.557,0,0.0483,0.469,0.326,0.55,0.691,133.13,audio_features,79dZlKehKoo0xIhSjGtjBL,spotify:track:79dZlKehKoo0xIhSjGtjBL,https://api.spotify.com/v1/tracks/79dZlKehKoo0xIhSjGtjBL,https://api.spotify.com/v1/audio-analysis/79dZlKehKoo0xIhSjGtjBL,528560,4,"Estimated Prophet - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",Grateful Dead
506,0.487,0.2,11,-21.64,1,0.0448,0.973,0.935,0.109,0.582,92.061,audio_features,2WPLFvAldG0GG6Ad3Xa0TO,spotify:track:2WPLFvAldG0GG6Ad3Xa0TO,https://api.spotify.com/v1/tracks/2WPLFvAldG0GG6Ad3Xa0TO,https://api.spotify.com/v1/audio-analysis/2WPLFvAldG0GG6Ad3Xa0TO,127746,4,Little Martha,Allman Brothers Band
507,0.728,0.681,1,-7.81,0,0.0486,0.166,0.000976,0.44,0.689,95.02,audio_features,6WLgQtyCMthnMOLFs4JVBe,spotify:track:6WLgQtyCMthnMOLFs4JVBe,https://api.spotify.com/v1/tracks/6WLgQtyCMthnMOLFs4JVBe,https://api.spotify.com/v1/audio-analysis/6WLgQtyCMthnMOLFs4JVBe,365960,4,El Bareh,Hamid Baroudi
509,0.48,0.915,9,-6.292,1,0.134,0.669,0.00338,0.868,0.605,105.164,audio_features,1ioe5kO3arcXWe72zCDwAV,spotify:track:1ioe5kO3arcXWe72zCDwAV,https://api.spotify.com/v1/tracks/1ioe5kO3arcXWe72zCDwAV,https://api.spotify.com/v1/audio-analysis/1ioe5kO3arcXWe72zCDwAV,491013,4,Alaoui,Orchestre National De Barbes
510,0.55,0.64,5,-4.458,1,0.0285,0.573,2.17e-05,0.0984,0.723,143.893,audio_features,3Z0pzENlADpDPqWW4Lb2Kw,spotify:track:3Z0pzENlADpDPqWW4Lb2Kw,https://api.spotify.com/v1/tracks/3Z0pzENlADpDPqWW4Lb2Kw,https://api.spotify.com/v1/audio-analysis/3Z0pzENlADpDPqWW4Lb2Kw,250453,4,Taguebarbt,Gaada Diwane De Béchar
512,0.506,0.301,9,-15.926,1,0.0431,0.914,0.0157,0.229,0.573,155.538,audio_features,1IbC4e3wvgBhRQyQPDHB2r,spotify:track:1IbC4e3wvgBhRQyQPDHB2r,https://api.spotify.com/v1/tracks/1IbC4e3wvgBhRQyQPDHB2r,https://api.spotify.com/v1/audio-analysis/1IbC4e3wvgBhRQyQPDHB2r,529400,4,"Althea - Live at Hartford Civic Center, October 14, 1983",Grateful Dead
513,0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,audio_features,3dmqIB2Qxe2XZobw9gXxJ6,spotify:track:3dmqIB2Qxe2XZobw9gXxJ6,https://api.spotify.com/v1/tracks/3dmqIB2Qxe2XZobw9gXxJ6,https://api.spotify.com/v1/audio-analysis/3dmqIB2Qxe2XZobw9gXxJ6,273600,4,Mary Jane's Last Dance,Tom Petty and the Heartbreakers
514,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,audio_features,5e9TFTbltYBg2xThimr0rU,spotify:track:5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/audio-analysis/5e9TFTbltYBg2xThimr0rU,270213,4,The Chain - 2004 Remaster,Fleetwood Mac
516,0.318,0.657,2,-11.829,1,0.0358,0.101,3.01e-06,0.144,0.753,177.477,audio_features,5orygsZ5Ga0jEOvftsXqw2,spotify:track:5orygsZ5Ga0jEOvftsXqw2,https://api.spotify.com/v1/tracks/5orygsZ5Ga0jEOvftsXqw2,https://api.spotify.com/v1/audio-analysis/5orygsZ5Ga0jEOvftsXqw2,190373,4,The Seeker - Edit,The Who
517,0.362,0.928,2,-4.015,1,0.0503,0.164,1.61e-05,0.315,0.678,175.868,audio_features,1BfR5GMOgW0peHkPxrwf11,spotify:track:1BfR5GMOgW0peHkPxrwf11,https://api.spotify.com/v1/tracks/1BfR5GMOgW0peHkPxrwf11,https://api.spotify.com/v1/audio-analysis/1BfR5GMOgW0peHkPxrwf11,234600,4,Safari Song,Greta Van Fleet
518,0.62,0.878,9,-9.064,1,0.0443,0.0264,0.776,0.235,0.708,129.236,audio_features,5S126DaCBZ8z6yh7B1Lszr,spotify:track:5S126DaCBZ8z6yh7B1Lszr,https://api.spotify.com/v1/tracks/5S126DaCBZ8z6yh7B1Lszr,https://api.spotify.com/v1/audio-analysis/5S126DaCBZ8z6yh7B1Lszr,272996,4,Space Truckin' - Remastered 2012,Deep Purple
519,0.373,0.869,4,-7.719,1,0.0554,0.164,7.76e-06,0.605,0.696,184.024,audio_features,6N0AnkdDFZUetw8KAGHV7e,spotify:track:6N0AnkdDFZUetw8KAGHV7e,https://api.spotify.com/v1/tracks/6N0AnkdDFZUetw8KAGHV7e,https://api.spotify.com/v1/audio-analysis/6N0AnkdDFZUetw8KAGHV7e,221400,4,Godzilla,Blue Öyster Cult
520,0.688,0.72,7,-10.796,1,0.0449,0.564,0.000744,0.0464,0.96,109.516,audio_features,4RflGBhUpxjrs2fMJD0QVX,spotify:track:4RflGBhUpxjrs2fMJD0QVX,https://api.spotify.com/v1/tracks/4RflGBhUpxjrs2fMJD0QVX,https://api.spotify.com/v1/audio-analysis/4RflGBhUpxjrs2fMJD0QVX,233200,4,"Come On, Come Over",Jaco Pastorius
521,0.249,0.82,7,-8.284,0,0.0494,0.132,0.818,0.153,0.219,151.79,audio_features,5ePk7GMQIBbvgqVVQH8Xes,spotify:track:5ePk7GMQIBbvgqVVQH8Xes,https://api.spotify.com/v1/tracks/5ePk7GMQIBbvgqVVQH8Xes,https://api.spotify.com/v1/audio-analysis/5ePk7GMQIBbvgqVVQH8Xes,282133,4,Cosmic Messenger,Jean-Luc Ponty
522,0.466,0.755,2,-7.06,1,0.0485,0.049,0.289,0.0797,0.8,148.815,audio_features,5buHTniXr2fPv9iDlBgnub,spotify:track:5buHTniXr2fPv9iDlBgnub,https://api.spotify.com/v1/tracks/5buHTniXr2fPv9iDlBgnub,https://api.spotify.com/v1/audio-analysis/5buHTniXr2fPv9iDlBgnub,345573,4,I've Been There Too - 2004 Remaster,Ten Years After
524,0.347,0.899,0,-6.915,1,0.0969,0.485,0.907,0.341,0.0631,119.871,audio_features,42RbQ9GV5uqhzolvmYJXc1,spotify:track:42RbQ9GV5uqhzolvmYJXc1,https://api.spotify.com/v1/tracks/42RbQ9GV5uqhzolvmYJXc1,https://api.spotify.com/v1/audio-analysis/42RbQ9GV5uqhzolvmYJXc1,420200,4,Hoediddle,John Paul Jones
526,0.311,0.78,11,-10.169,0,0.105,0.00252,0.000164,0.165,0.452,125.437,audio_features,1Vd8d6wNpm7KWfTuNPVOHJ,spotify:track:1Vd8d6wNpm7KWfTuNPVOHJ,https://api.spotify.com/v1/tracks/1Vd8d6wNpm7KWfTuNPVOHJ,https://api.spotify.com/v1/audio-analysis/1Vd8d6wNpm7KWfTuNPVOHJ,412173,4,Sometime World,Wishbone Ash
