,id,spotify_id,list_name,list_id,song_id,song_name,artist,popularity,release_date,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key
366,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,4RNsw8jHuGpev7bD1iNiXi,Shake The Devil,Tommy Bolin,29,1976,0.718,0.341,76.151,0.0665,0.382,0.277,0.467,224293,-11.485,0.766,1,10
367,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,4pkuaNauckc35kkEBxCsLg,Give Me Strength,Eric Clapton,36,1974-07-01,0.182,0.157,137.714,0.0332,0.774,0.154,0.573,171960,-17.928,0.317,1,9
368,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,2ZqxxxpB7gIhlq1vxJ87Dd,Please Be With Me,Eric Clapton,39,1974-07-01,0.21,0.105,106.824,0.0291,0.803,0.00937,0.627,206467,-16.69,0.235,1,7
369,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,7o6lqeZyWy7AWd5D1wn5yt,Light Up Or Leave Me Alone,Traffic,13,1973-10,0.844,0.712,129.571,0.0619,0.00397,0.643,0.509,648667,-11.338,0.754,1,4
370,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,6vIgdULJnKaKbrgpxEvqwC,Here Comes A Man,Traffic,22,1994-05-09,0.484,0.0593,203.872,0.0424,0.315,8.02e-05,0.519,308800,-11.756,0.562,0,11
371,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,6vIgdULJnKaKbrgpxEvqwC,Here Comes A Man,Traffic,22,1994-05-09,0.484,0.0593,203.872,0.0424,0.315,8.02e-05,0.519,308800,-11.756,0.562,0,11
372,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,68Y8G0n1Ohg9CiOHddEPbh,Nowhere Is Their Freedom,Traffic,16,1994-05-09,0.657,0.0667,173.402,0.0293,0.367,0.562,0.512,420427,-10.015,0.442,0,7
373,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,68Y8G0n1Ohg9CiOHddEPbh,Nowhere Is Their Freedom,Traffic,16,1994-05-09,0.657,0.0667,173.402,0.0293,0.367,0.562,0.512,420427,-10.015,0.442,0,7
374,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,5hDzKjlw9TCxRI8R3YT2S8,Proud Pinto,Peter Green,18,1979-01-01,0.33,0.0663,110.324,0.0419,0.116,0.81,0.606,219000,-16.869,0.771,0,11
375,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,0SrSPUIcRyIRqODdFLXNUy,On The Boards,Taste,31,1970-01,0.157,0.159,80.746,0.0446,0.53,0.609,0.51,360400,-20.56,0.14,0,9
376,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,0YCyXedYGnoaAOdirCzOR3,Someone's Acting Like A Child,John Mayall,32,2007-01-01,0.434,0.0752,120.797,0.0368,0.168,0.621,0.702,208213,-14.099,0.93,0,8
377,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,50wBqWRllO7k8GojEI7gbn,Red Sky,John Mayall,12,1972,0.522,0.957,139.91,0.059,0.306,0.182,0.537,234813,-13.298,0.734,1,0
378,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,53kWBpTaAPrE3BC0d22y3i,Room To Move,John Mayall,39,1969,0.926,0.936,132.326,0.13,0.751,0.429,0.756,302053,-8.525,0.701,1,1
379,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,0xSvfXYyDqQ3sncpGveHbg,Rattlesnake Shake - 2013 Remaster,Fleetwood Mac,32,1969-09-19,0.535,0.262,101.291,0.0307,0.0171,0.0229,0.577,210156,-13.232,0.497,1,2
380,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,19W79IAKTcNpat3MBtpbut,One Sunny Day - 2013 Remaster,Fleetwood Mac,29,1969-09-19,0.506,0.127,154.828,0.104,0.101,0.161,0.384,191660,-14.268,0.403,1,2
381,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,12UcP8RmmMMloSbQCrYtxR,Like Crying - 2013 Remaster,Fleetwood Mac,27,1969-09-19,0.26,0.153,152.849,0.0298,0.906,0.0408,0.523,145431,-15.639,0.388,1,2
382,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,0YTKU34LVbPMKqjk0w9TXU,Underway - 2013 Remaster,Fleetwood Mac,28,1969-09-19,0.294,0.109,103.897,0.0288,0.353,0.742,0.408,185239,-20.958,0.413,1,2
383,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,3RdZNq9Rt230mfhjHkFwcx,My Dream - 2013 Remaster,Fleetwood Mac,28,1969-09-19,0.246,0.104,97.493,0.037,0.662,0.94,0.631,211628,-19.408,0.0697,1,11
384,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,3b9HcxZ9ZMsBFuKn1HqM3T,Although the Sun Is Shining - 2013 Remaster,Fleetwood Mac,33,1969-09-19,0.194,0.132,111.63,0.0342,0.793,0.0697,0.518,145495,-21.677,0.091,0,9
385,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,3SU05kY7F4VuSCzvZ0CtE7,Before The Beginning - 2013 Remaster,Fleetwood Mac,30,1969-09-19,0.236,0.0783,168.39,0.0514,0.881,0.497,0.443,207639,-16.441,0.237,0,10
386,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,7qNzCP7Md7QpNUpJy2Mypz,Closing My Eyes - 2013 Remaster,Fleetwood Mac,31,1969-09-19,0.0746,0.126,67.574,0.0414,0.772,0.00717,0.355,291948,-18.142,0.186,0,9
387,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,3iJ3aUaosOAdlVbAIJGwao,Knowing That I'm Losing You (Tangerine),The Yardbirds,30,2017-11-05,0.463,0.116,82.835,0.0369,0.329,0.438,0.469,174747,-6.907,0.249,1,5
388,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,3iJ3aUaosOAdlVbAIJGwao,Knowing That I'm Losing You (Tangerine),The Yardbirds,30,2017-11-05,0.463,0.116,82.835,0.0369,0.329,0.438,0.469,174747,-6.907,0.249,1,5
389,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,4qlIuAfGzwi2PFjuQZyPBx,Here They Come - 2004 Remaster,Ten Years After,39,1971-08,0.286,0.359,125.634,0.0338,0.804,0.257,0.452,275507,-13.82,0.186,1,7
390,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,10ksqrWHRkFHAdD9Nggalm,Infallible,Pearl Jam,38,2013-01-01,0.787,0.107,152.013,0.0273,0.00849,3.09e-06,0.519,320280,-6.285,0.616,1,1
391,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,73XSeP4sfxvHBl7eNsOHtj,Inside Job,Pearl Jam,38,2006-05-02,0.487,0.205,109.685,0.0397,0.329,0.0101,0.283,428560,-7.979,0.0739,0,4
392,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,1m83O2gho4H9SdQMGFznbg,Army Reserve,Pearl Jam,32,2006-05-02,0.966,0.854,178.885,0.0919,0.00503,0.000148,0.297,222547,-4.565,0.589,0,11
393,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,5buHTniXr2fPv9iDlBgnub,I've Been There Too - 2004 Remaster,Ten Years After,31,1971-08,0.755,0.0797,148.815,0.0485,0.049,0.289,0.466,345573,-7.06,0.8,1,2
394,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,5buHTniXr2fPv9iDlBgnub,I've Been There Too - 2004 Remaster,Ten Years After,31,1971-08,0.755,0.0797,148.815,0.0485,0.049,0.289,0.466,345573,-7.06,0.8,1,2
395,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,7artUEo6p0REDqp6ucoSTb,Let the Sky Fall - Stereo Quad Mix,Ten Years After,21,1971-08,0.384,0.107,138.694,0.0308,0.00482,0.647,0.407,259173,-12.192,0.598,1,9
396,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,0ONhhx5JVua5y5wshd5l46,As the Sun Still Burns Away - 2017 Remaster,Ten Years After,20,1970-03,0.449,0.274,83.937,0.0289,0.00727,0.508,0.267,285931,-9.668,0.416,0,4
397,5,6WHxLAvFVRz8KpoKtMALje,Blues and Bluesrock,6WHxLAvFVRz8KpoKtMALje,0ONhhx5JVua5y5wshd5l46,As the Sun Still Burns Away - 2017 Remaster,Ten Years After,20,1970-03,0.449,0.274,83.937,0.0289,0.00727,0.508,0.267,285931,-9.668,0.416,0,4
398,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,0qPm1SzUx66Zz4XBMMwpb6,Astrakan Café - 2,Anouar Brahem,34,2000-09-18,0.036,0.111,115.948,0.0433,0.993,0.93,0.534,289427,-27.311,0.328,1,9
399,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,2sOWxkmQNTXEpdJshhXuBa,Fata Morgana,Dissidenten,44,1984-01-09,0.911,0.292,107.941,0.039,0.152,1.39e-06,0.616,408253,-8.194,0.576,1,9
400,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,5Yeu4tKnJYydJOhNVec80l,Parfum de gitane,Anouar Brahem,17,1991-04-01,0.199,0.104,94.591,0.0485,0.832,0.255,0.539,256867,-20.937,0.779,1,7
401,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,1zceHTaJNn9uZ5zjNLDFOV,Love Supreme,Dissidenten,3,1993-11-22,0.759,0.0525,107.624,0.0331,0.0191,0.00249,0.69,327280,-9.838,0.894,1,1
402,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,1zceHTaJNn9uZ5zjNLDFOV,Love Supreme,Dissidenten,3,1993-11-22,0.759,0.0525,107.624,0.0331,0.0191,0.00249,0.69,327280,-9.838,0.894,1,1
403,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,5pwsGf1VtkuQuq2OankRqo,Morock'n Roll - Bonus: SingleEdit,Dissidenten,0,2008-10-17,0.949,0.633,100.032,0.0385,0.012,0.0,0.566,203012,-3.025,0.819,1,2
404,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,6ausOc9p3KwjUaRcpDexg9,On A Bus,Rabih Abou-Khalil,14,1998-01-01,0.417,0.0842,92.289,0.0476,0.854,0.904,0.58,260200,-14.379,0.662,1,2
405,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,6ausOc9p3KwjUaRcpDexg9,On A Bus,Rabih Abou-Khalil,14,1998-01-01,0.417,0.0842,92.289,0.0476,0.854,0.904,0.58,260200,-14.379,0.662,1,2
406,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,6ausOc9p3KwjUaRcpDexg9,On A Bus,Rabih Abou-Khalil,14,1998-01-01,0.417,0.0842,92.289,0.0476,0.854,0.904,0.58,260200,-14.379,0.662,1,2
407,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,3IGxN1QbCtm2HYZiyUv5Ss,A Better Tomorrow,Rabih Abou-Khalil,12,2012-10-16,0.151,0.13,157.442,0.0349,0.949,0.71,0.233,400102,-13.25,0.223,1,10
408,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,1WpyEBeN9XzW1HqUUIRYPX,Nihawend lunga,Anouar Brahem,30,2000-09-18,0.106,0.104,106.883,0.039,0.951,0.884,0.52,209693,-27.4,0.666,1,7
409,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,43jrtH0kqBGomV3bW5xbO7,Halfaouine,Anouar Brahem,29,2000-09-18,0.107,0.11,152.605,0.0376,0.964,0.919,0.488,354200,-18.577,0.207,0,5
410,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,4QbMvr7uie5GletMIeKDqK,Radio Marrakesch / Orient Express,Embryo,12,1973,0.734,0.119,137.085,0.0858,0.394,0.854,0.373,587400,-12.764,0.423,1,8
411,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,1WjqUV0e8xbfLQKqIjbgLh,Maroc Mix,Embryo,0,2016-10-07,0.686,0.215,103.346,0.0436,0.888,0.00743,0.289,96053,-11.159,0.302,1,10
412,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,5hqVKgTmAE9Q8uJ8w1uAF5,Sound Of Water,Dissidenten,0,1993-11-22,0.871,0.434,73.468,0.058,0.344,0.914,0.0961,43680,-29.4,0.0106,1,7
413,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,2jzVMkRBB97R6CEU77QWFs,A Night In The Mountains,Rabih Abou-Khalil,27,1992-01-01,0.183,0.108,172.252,0.0452,0.832,0.853,0.487,517200,-18.455,0.46,1,0
414,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,5xu7dKDRDYyUgnIid5c1yB,Keep Your Mind Open,Kaleidoscope,33,1967-06-01,0.485,0.267,93.311,0.0329,0.279,1.67e-06,0.484,138400,-13.054,0.305,1,9
415,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,2MHZ8VAlg1IZ2R4JWuaxss,Nandi,Glen Velez,17,1988-09-05,0.483,0.104,106.201,0.0583,0.677,0.944,0.76,126667,-23.806,0.7,1,9
416,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,6ps7LA2iRDFakEKg2WKlL2,Banker's Banquet,Rabih Abou-Khalil,8,2012-10-16,0.451,0.0931,120.307,0.0466,0.682,0.852,0.563,327520,-12.382,0.502,1,0
417,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,3tbUXHLy2EOcpRlpFdpeZp,The Power To Believe (Pt. I),King Crimson,22,2003-01-01,0.00484,0.151,94.093,0.122,0.919,0.0,0.538,43355,-30.555,0.747,1,10
418,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,0eB2lemfY6t9dzAZn9N8LU,Sartori in Tangier,King Crimson,28,1982-01-01,0.791,0.0656,128.129,0.0769,0.00878,0.704,0.668,214760,-12.59,0.352,1,0
419,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,3k2McIZ7ecbWbZOBGjj090,Egyptian Garden,Kaleidoscope,24,1967-06-01,0.826,0.103,138.573,0.0405,0.258,4.97e-05,0.394,186267,-7.427,0.746,1,7
420,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,3k2McIZ7ecbWbZOBGjj090,Egyptian Garden,Kaleidoscope,24,1967-06-01,0.826,0.103,138.573,0.0405,0.258,4.97e-05,0.394,186267,-7.427,0.746,1,7
421,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,6Hyt6tjMs7CIvysRKFNSQZ,NAKHLA,Cheikha Rimitti,14,2006-04-03,0.841,0.0526,96.027,0.0391,0.261,0.0,0.673,376787,-3.778,0.807,1,1
422,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,0xp2M8YjMvTqNngHq1DJMY,Water Girl,Zakir Hussain,27,1987-05-01,0.141,0.0666,115.35,0.0732,0.433,0.559,0.614,234573,-24.566,0.886,1,9
423,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,50JnwwJDIktVvjSOfAbWOb,Zakir,Zakir Hussain,22,1987-05-01,0.0884,0.135,101.176,0.0405,0.84,0.506,0.39,382000,-25.184,0.13,1,4
424,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,1uf8Nk1hT9pv35xuKGZc81,Bahia,Anouar Brahem,31,2017-10-13,0.204,0.133,134.291,0.0389,0.888,0.892,0.462,525587,-22.627,0.47,0,7
425,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,3FPnmgfl8DVuUHge13WVud,Sahara Blues,Majid Bekkas,21,2010,0.24,0.104,117.037,0.0449,0.718,0.805,0.583,437080,-16.099,0.469,1,8
426,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,7JiXrGaW4nOE9KpUbRsi16,Daymallah,Majid Bekkas,29,2001,0.305,0.111,110.03,0.0383,0.816,0.0705,0.523,427440,-14.041,0.417,1,2
427,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,3aVyxJUx4xz6swLWPtKZy3,Ghaddar,Hamid Baroudi,3,2004-07-01,0.779,0.109,159.958,0.0365,0.15,0.00739,0.621,232040,-6.786,0.939,1,0
428,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,0j0H89PNXFvFQKvdrBIE0f,African Soul,Hamid Baroudi,7,2004-07-01,0.871,0.259,102.046,0.0471,0.0102,0.54,0.739,332267,-9.707,0.413,1,9
429,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,3911Bzzv8FHgbitJzXFjxh,Toumast Tincha,Tinariwen,47,2014-02-10,0.66,0.116,87.4,0.0704,0.485,0.817,0.3,260253,-7.536,0.189,0,10
430,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,2rzkdEGIXX53vIYuJBs0zP,Hakmet lakdar,Hasna el Becharia,21,2001-01-01,0.695,0.0865,112.772,0.0344,0.735,0.0013,0.762,351440,-7.914,0.923,0,5
431,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,52XknVywsSWwVXwcxl6WAP,Ma vie 2 fois,Cheb Mami,50,2001-06-08,0.693,0.079,152.852,0.0355,0.158,1.51e-06,0.804,247947,-6.673,0.941,0,3
432,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,0Ag6LNrSfJVKRhGzD7ArDq,Mess It Up,The Rolling Stones,69,2023-10-20,0.982,0.0767,123.016,0.0517,0.000368,2.1e-06,0.64,243687,-3.368,0.769,0,11
433,6,36HkzLmtjP9FAfGLDz3lbU,"""Weltmusik""",36HkzLmtjP9FAfGLDz3lbU,0Ag6LNrSfJVKRhGzD7ArDq,Mess It Up,The Rolling Stones,69,2023-10-20,0.982,0.0767,123.016,0.0517,0.000368,2.1e-06,0.64,243687,-3.368,0.769,0,11
434,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,3sAYxq1986j3ydqLv6jwUJ,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",Antonín Dvořák,68,1991-01-01,0.0842,0.262,0.0,0.0,0.755,0.889,0.0,432533,-19.397,0.0,1,9
435,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,14rZjW3RioG7WesZhYESso,"Comptine d'un autre été, l'après-midi",Yann Tiersen,76,2001-04-23,0.192,0.106,100.848,0.0469,0.991,0.908,0.483,140733,-15.378,0.0542,0,4
436,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,6bpmBNPfQ2KFAW0ik6F9Vq,La Valse d'Amélie - Version piano,Yann Tiersen,67,2001-04-23,0.179,0.0819,177.694,0.0422,0.988,0.866,0.194,158667,-16.834,0.179,0,9
437,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,0Dkibk70FDp6t7eOZNemNQ,Una Mattina,Ludovico Einaudi,73,2004-01-01,0.0297,0.0742,131.413,0.0579,0.991,0.878,0.231,203800,-31.544,0.07,1,2
438,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,0aGvcIUEdMq9PelZIGJOBU,A Rainbow in the Curved Air - Instrumental,Terry Riley,35,1969,0.422,0.128,172.806,0.0505,0.672,0.58,0.197,1119333,-17.453,0.131,1,2
439,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,0OsMpLnqd6pkoT1OqgkQSA,Chemistry,Jon Hassell,24,1980-01-01,0.183,0.128,108.068,0.0402,0.84,0.883,0.616,414027,-29.398,0.293,0,4
440,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,5lpw5NewnpIgO1yal6Vjl4,Evening Star,Robert Fripp,36,1975,0.127,0.0733,97.288,0.032,0.898,0.0707,0.269,470922,-16.478,0.0357,1,2
441,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,21CfRCH5d4JVMtKxIPFGDu,Vuh,Popol Vuh,5,1971-10-25,0.478,0.309,81.943,0.0414,0.489,0.903,0.142,1192880,-12.367,0.0317,1,10
442,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,24ZYueAN2KPjx50vtsPJ3P,Come Out,Steve Reich,20,1997-06-03,0.333,0.0933,101.17,0.0439,0.993,0.000733,0.469,778773,-22.567,0.205,0,9
443,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,1YiBEdXvyWL9rupB3Cg4IQ,"Different Trains: America, Before the War",Steve Reich,33,1990,0.373,0.121,106.688,0.0524,0.889,0.193,0.398,538800,-14.065,0.61,1,1
444,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,4NXmcUMQauqEtDYDgP0MEi,"Prélude à l'après-midi d'un faune, CD 87a",Claude Debussy,38,2001-01-01,0.0376,0.0549,84.075,0.0401,0.96,0.881,0.159,562173,-26.819,0.0327,0,8
445,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,438QOmsz9tyVQzmE3cH8wG,"Ravel: Ma mère l'Oye, M. 60: V. Le jardin féerique",Maurice Ravel,37,2009-10-30,0.0425,0.0804,89.379,0.0375,0.963,0.776,0.127,225773,-21.933,0.036,1,0
446,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,3WzB0Gq9qgO9dPym0S7iEv,"Satie / Orch. Debussy: 3 Gymnopédies: No. 1, Lent et douloureux",Erik Satie,20,1988-01-01,0.0243,0.0746,67.528,0.0459,0.936,0.903,0.0916,184871,-33.511,0.0482,0,9
447,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,2Lio4KTzsA8BPLhXmyo4CQ,Für Alina,Arvo Pärt,50,1999-10-15,0.000707,0.104,68.311,0.164,0.864,0.299,0.476,647973,-36.606,0.27,0,11
448,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,4wudbbceOZKjRlhTtbHvAs,Spiegel im Spiegel - Version for Violin and Piano,Arvo Pärt,54,1999-10-15,0.006,0.105,71.477,0.0384,0.899,3.24e-05,0.176,636000,-42.238,0.0383,1,5
449,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,74JmOn8oxrDI6msHDudTlm,Gayane Suite No. 3: IV. Gayane's Adagio,Aram Khachaturian,41,1994-06-01,0.0656,0.124,73.959,0.0508,0.979,0.788,0.1,296373,-23.678,0.037,0,5
450,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,2WaEIvxZLQiJd3YcckVCsT,Walkürenritt,Richard Wagner,25,2011-09-30,0.327,0.664,102.569,0.0372,0.942,0.928,0.285,310013,-15.495,0.122,1,7
451,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,2b7Tm4TCawDFkdva2Fq61B,Burning Straw in Sky,Irmin Schmidt,0,2013-11-01,0.928,0.0835,168.492,0.0715,0.0436,0.94,0.544,680560,-10.012,0.491,0,4
452,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,2b7Tm4TCawDFkdva2Fq61B,Burning Straw in Sky,Irmin Schmidt,0,2013-11-01,0.928,0.0835,168.492,0.0715,0.0436,0.94,0.544,680560,-10.012,0.491,0,4
453,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,19ffcAxd0QrcRWAKQ2ds3m,Kick on the Floods,Irmin Schmidt,0,2013-11-01,0.869,0.0923,122.713,0.0333,0.00142,0.874,0.669,465427,-9.993,0.485,0,9
454,7,6sY1e0Zwr4Sgwst9xKuIMa,Klassik/Minimal Music,6sY1e0Zwr4Sgwst9xKuIMa,19ffcAxd0QrcRWAKQ2ds3m,Kick on the Floods,Irmin Schmidt,0,2013-11-01,0.869,0.0923,122.713,0.0333,0.00142,0.874,0.669,465427,-9.993,0.485,0,9
