,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist,msPlayed,datetime
0,0.179,0.026,0,-30.937,0,0.0385,0.996,0.89,0.0836,0.068,77.116,audio_features,1QmhkjuUlosROqKk59sBSK,spotify:track:1QmhkjuUlosROqKk59sBSK,https://api.spotify.com/v1/tracks/1QmhkjuUlosROqKk59sBSK,https://api.spotify.com/v1/audio-analysis/1QmhkjuUlosROqKk59sBSK,353147,3,Opening,René Aubry,39262,2023-11-18 06:48:00
0,0.442,0.244,0,-15.6,0,0.0357,0.953,0.661,0.173,0.39,85.12,audio_features,73dxqphirdKV2N4EDXatF6,spotify:track:73dxqphirdKV2N4EDXatF6,https://api.spotify.com/v1/tracks/73dxqphirdKV2N4EDXatF6,https://api.spotify.com/v1/audio-analysis/73dxqphirdKV2N4EDXatF6,64000,4,The Deep Dark Wood,René Aubry,64000,2023-11-18 06:49:00
0,0.669,0.702,4,-10.616,0,0.0582,0.713,0.0408,0.119,0.793,105.232,audio_features,2ZQVJD9I6GCqXmkmMuEoLa,spotify:track:2ZQVJD9I6GCqXmkmMuEoLa,https://api.spotify.com/v1/tracks/2ZQVJD9I6GCqXmkmMuEoLa,https://api.spotify.com/v1/audio-analysis/2ZQVJD9I6GCqXmkmMuEoLa,288693,4,Le vent,René Aubry,129732,2023-11-18 06:51:00
0,0.717,0.27,8,-14.623,0,0.0363,0.859,0.0151,0.111,0.457,97.994,audio_features,0CV1BCWRE3WvgwB2kclSVh,spotify:track:0CV1BCWRE3WvgwB2kclSVh,https://api.spotify.com/v1/tracks/0CV1BCWRE3WvgwB2kclSVh,https://api.spotify.com/v1/audio-analysis/0CV1BCWRE3WvgwB2kclSVh,208147,4,I Feel Good,René Aubry,208147,2023-11-18 06:55:00
0,0.583,0.193,6,-17.436,0,0.0413,0.989,0.928,0.108,0.401,100.003,audio_features,4KJHTdyIUdhKEuZdV3UuWR,spotify:track:4KJHTdyIUdhKEuZdV3UuWR,https://api.spotify.com/v1/tracks/4KJHTdyIUdhKEuZdV3UuWR,https://api.spotify.com/v1/audio-analysis/4KJHTdyIUdhKEuZdV3UuWR,281667,4,Séduction,René Aubry,281666,2023-11-18 07:00:00
0,0.564,0.243,2,-18.004,1,0.0948,0.992,0.914,0.0963,0.361,190.056,audio_features,5dXlrWZ1T7vKsLkG1MArYI,spotify:track:5dXlrWZ1T7vKsLkG1MArYI,https://api.spotify.com/v1/tracks/5dXlrWZ1T7vKsLkG1MArYI,https://api.spotify.com/v1/audio-analysis/5dXlrWZ1T7vKsLkG1MArYI,171461,3,Guitare bambou,René Aubry,171460,2023-11-18 07:03:00
0,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,audio_features,4E5P1XyAFtrjpiIxkydly4,spotify:track:4E5P1XyAFtrjpiIxkydly4,https://api.spotify.com/v1/tracks/4E5P1XyAFtrjpiIxkydly4,https://api.spotify.com/v1/audio-analysis/4E5P1XyAFtrjpiIxkydly4,182307,4,Replay,René Aubry,250213,2023-11-18 07:07:00
0,0.639,0.37,6,-10.883,1,0.0723,0.504,0.587,0.117,0.707,80.152,audio_features,7h14W1uQK7sjpVI1oVTobt,spotify:track:7h14W1uQK7sjpVI1oVTobt,https://api.spotify.com/v1/tracks/7h14W1uQK7sjpVI1oVTobt,https://api.spotify.com/v1/audio-analysis/7h14W1uQK7sjpVI1oVTobt,293200,4,Wandering,René Aubry,71209,2023-11-18 07:08:00
0,0.435,0.314,7,-13.1,0,0.0373,0.82,0.316,0.106,0.222,120.331,audio_features,4UkEv6UTeGhshwOub21Qg0,spotify:track:4UkEv6UTeGhshwOub21Qg0,https://api.spotify.com/v1/tracks/4UkEv6UTeGhshwOub21Qg0,https://api.spotify.com/v1/audio-analysis/4UkEv6UTeGhshwOub21Qg0,119119,4,Zog,René Aubry,119119,2023-11-18 07:10:00
0,0.595,0.125,9,-19.781,1,0.0337,0.978,0.967,0.104,0.177,118.992,audio_features,0LmpoBqFZ8C0J1BXNv77wq,spotify:track:0LmpoBqFZ8C0J1BXNv77wq,https://api.spotify.com/v1/tracks/0LmpoBqFZ8C0J1BXNv77wq,https://api.spotify.com/v1/audio-analysis/0LmpoBqFZ8C0J1BXNv77wq,113160,3,This Is the Sky,René Aubry,113160,2023-11-18 07:12:00
0,0.576,0.0654,7,-20.657,0,0.0374,0.99,0.917,0.121,0.453,115.236,audio_features,7EBIBNsvv04f1QIEEN7DCu,spotify:track:7EBIBNsvv04f1QIEEN7DCu,https://api.spotify.com/v1/tracks/7EBIBNsvv04f1QIEEN7DCu,https://api.spotify.com/v1/audio-analysis/7EBIBNsvv04f1QIEEN7DCu,142009,3,Looking for Stick Man,René Aubry,142009,2023-11-18 07:15:00
0,0.623,0.185,2,-16.316,0,0.0426,0.948,0.921,0.108,0.879,128.759,audio_features,7B7YXAyjfQwyI0g5irDRWv,spotify:track:7B7YXAyjfQwyI0g5irDRWv,https://api.spotify.com/v1/tracks/7B7YXAyjfQwyI0g5irDRWv,https://api.spotify.com/v1/audio-analysis/7B7YXAyjfQwyI0g5irDRWv,80923,4,Children on the Bridge,René Aubry,80923,2023-11-18 07:16:00
0,0.63,0.168,3,-20.614,1,0.0563,0.993,0.953,0.114,0.223,134.856,audio_features,738wI7HTIxILuTAIY0sqDa,spotify:track:738wI7HTIxILuTAIY0sqDa,https://api.spotify.com/v1/tracks/738wI7HTIxILuTAIY0sqDa,https://api.spotify.com/v1/audio-analysis/738wI7HTIxILuTAIY0sqDa,105411,3,Piccola Pioggia,René Aubry,105411,2023-11-18 07:18:00
0,0.53,0.454,7,-11.19,0,0.028,0.768,0.116,0.113,0.492,135.947,audio_features,2JITVZu8o6ls9k8SoMRy7w,spotify:track:2JITVZu8o6ls9k8SoMRy7w,https://api.spotify.com/v1/tracks/2JITVZu8o6ls9k8SoMRy7w,https://api.spotify.com/v1/audio-analysis/2JITVZu8o6ls9k8SoMRy7w,449773,3,Footprints,René Aubry,52000,2023-11-18 07:20:00
